TrialID;Timestamp;Framecount;SessionID;Email;Sex;TestID;Age;MotionSickness;MazeID;VariableCondition;Freq/Tempo;Direction/Distance;DeviceButtonClickStart;DeviceButtonClickTimerStart;DeviceButtonClickTimerSpent;DeviceButtonClickTimerEnd;DeviceButtonClickStop;DeviceButtonClickTimerTotal;StartPointButtonPress;EndPointButtonPress;ToggleOnID;ToggleOffID;TravelDistance;TimeSinceLastFrame;MazeTime;EvaluationTime;PlayerPositionX;PlayerPositionY;PlayerPositionZ;IsMoving;PlayerRotationX;PlayerRotationY;PlayerRotationZ;DeviceRotationX;DeviceRotationY;DeviceRotationZ;isForceTP
0;2021-12-01 13:23:43.9397;1;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0200;0.0000;0.0000;99.9600;19.7461;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:43.9590;2;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0200;0.0000;0.0200;99.9600;19.7382;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.0425;3;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.3333;0.0000;0.3533;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.0777;4;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0704;0.0000;0.4237;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.0969;5;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0188;0.0000;0.4425;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.1082;6;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0155;0.0000;0.4579;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.1202;7;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0099;0.0000;0.4678;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.1340;8;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0146;0.0000;0.4825;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.1548;9;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0126;0.0000;0.4951;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
0;2021-12-01 13:23:45.1655;10;ed14247abdc46fa7be5b9d1df7c20a62;anonymous;M;1;23;FALSE;0;1;Freq;Direc;0;0.0000;0.0000;0.0000;0;0.0000;FALSE;FALSE;0;0;0.0000;0.0189;0.0000;0.5139;99.9600;19.6600;-48.6800;FALSE;0.0000;1.0000;0.0000;0.0000;1.0000;0.0000;FALSE
